Date,Minute,Plant,Forecast_Temp,Forecast_Sky,Power
5/19/2020,1260,B,24.1081459,Clear,0
5/19/2020,1275,B,24.0470491,Clear,0
5/19/2020,1290,B,24.31994937,Clear,0
5/19/2020,1305,B,24.34572962,Cloudy,0
5/19/2020,1320,B,24.28757268,Cloudy,0
5/19/2020,1335,B,24.2076702,Cloudy,0
5/19/2020,1350,B,24.17294631,Cloudy,0
5/19/2020,1365,B,23.98364767,Cloudy,0
5/19/2020,1380,B,23.76413479,Cloudy,0
5/19/2020,1395,B,23.48484707,Cloudy,0
5/19/2020,1410,B,23.01863497,Clear,0
5/19/2020,1425,B,22.96248424,Cloudy,0
5/20/2020,0,B,22.8691498,Cloudy,0
5/20/2020,15,B,23.50438507,Clear,0
5/20/2020,30,B,24.69240407,Clear,0
5/20/2020,45,B,24.77382903,Cloudy,0
5/20/2020,60,B,24.61774417,Cloudy,0
5/20/2020,75,B,24.45039477,Clear,0
5/20/2020,90,B,24.31934213,Clear,0
5/20/2020,105,B,24.39755569,Clear,0
5/20/2020,120,B,24.48700887,Clear,0
5/20/2020,135,B,24.39859548,Clear,0
5/20/2020,150,B,24.24861863,Clear,0
5/20/2020,165,B,24.08782973,Cloudy,0
5/20/2020,180,B,23.97740545,Cloudy,0
5/20/2020,195,B,23.88355383,Cloudy,0
5/20/2020,210,B,23.85213686,Cloudy,0
5/20/2020,225,B,24.00521457,Cloudy,0
5/20/2020,240,B,23.99588133,Cloudy,0
5/20/2020,255,B,24.19134317,Clear,0
5/20/2020,270,B,24.16128653,Cloudy,0
5/20/2020,285,B,24.00179234,Clear,0
5/20/2020,300,B,23.91881793,Cloudy,0
5/20/2020,315,B,23.89383417,Cloudy,0
5/20/2020,330,B,23.86936776,Cloudy,0
5/20/2020,345,B,23.6861614,Cloudy,0
5/20/2020,360,B,23.64199314,Clear,0
5/20/2020,375,B,23.6592806,Clear,0.001368373
5/20/2020,390,B,23.73102627,Clear,0.005000842
5/20/2020,405,B,24.00944055,Clear,0.007679817
5/20/2020,420,B,24.19482623,Cloudy,0.010046145
5/20/2020,435,B,24.43605424,Clear,0.016715983
5/20/2020,450,B,24.89542023,Clear,0.026577151
5/20/2020,465,B,25.45767421,Clear,0.032240643
5/20/2020,480,B,25.69534393,Clear,0.036123393
5/20/2020,495,B,26.17419537,Clear,0.03642352
5/20/2020,510,B,26.49222538,Clear,0.047311777
5/20/2020,525,B,26.77674967,Clear,0.052671509
5/20/2020,540,B,27.25867221,Clear,0.050812086
5/20/2020,555,B,27.7584269,Clear,0.060140913
5/20/2020,570,B,28.25515221,Clear,0.061823749
5/20/2020,585,B,28.47430327,Clear,0.063603236
5/20/2020,600,B,28.60234073,Clear,0.067522024
5/20/2020,615,B,28.9001739,Clear,0
5/20/2020,630,B,29.47774767,Clear,0
5/20/2020,645,B,30.04928176,Clear,0
5/20/2020,660,B,30.17089133,Clear,0
5/20/2020,675,B,30.52978934,Clear,0
5/20/2020,690,B,31.04592693,Clear,0
5/20/2020,705,B,31.3431274,Clear,0
5/20/2020,720,B,31.55753721,Clear,0
5/20/2020,735,B,31.91692993,Clear,0
5/20/2020,750,B,32.01440962,Clear,0
5/20/2020,765,B,32.36966773,Clear,0
5/20/2020,780,B,32.85877673,Clear,0
5/20/2020,795,B,33.05269862,Clear,0
5/20/2020,810,B,33.2762693,Clear,0
5/20/2020,825,B,33.61852293,Clear,0
5/20/2020,840,B,33.5427245,Clear,0
5/20/2020,855,B,34.32369356,Clear,0
5/20/2020,870,B,34.16552223,Clear,0.066485653
5/20/2020,885,B,34.6867801,Clear,0.069188641
5/20/2020,900,B,34.69625643,Clear,0.065003055
5/20/2020,915,B,34.74052886,Clear,0.059663671
5/20/2020,930,B,34.91765323,Clear,0.058642131
5/20/2020,945,B,35.1177769,Clear,0.05364218
5/20/2020,960,B,34.88353173,Clear,0.041402991
5/20/2020,975,B,34.44217224,Cloudy,0.03100552
5/20/2020,990,B,34.00150877,Cloudy,0.025327163
5/20/2020,1005,B,33.72384234,Clear,0.024655694
5/20/2020,1020,B,33.62940657,Clear,0.021082847
5/20/2020,1035,B,33.37823352,Clear,0.018958377
5/20/2020,1050,B,33.276536,Clear,0.016257568
5/20/2020,1065,B,32.67218623,Clear,0.011432092
5/20/2020,1080,B,32.12889024,Clear,0.007228471
5/20/2020,1095,B,31.58542877,Clear,0.003612617
5/20/2020,1110,B,31.03095859,Cloudy,0.00108658
5/20/2020,1125,B,30.5501171,Cloudy,0
5/20/2020,1140,B,30.13735452,Cloudy,0
5/20/2020,1155,B,29.7821186,Cloudy,0
5/20/2020,1170,B,29.3896393,Cloudy,0
5/20/2020,1185,B,29.00532397,Cloudy,0
5/20/2020,1200,B,28.62036233,Cloudy,0
5/20/2020,1215,B,28.3833875,Cloudy,0
5/20/2020,1230,B,28.08839476,Cloudy,0
5/20/2020,1245,B,27.42665943,Cloudy,0
5/20/2020,1260,B,27.42772186,Cloudy,0
5/20/2020,1275,B,27.54703283,Cloudy,0
5/20/2020,1290,B,27.46608755,Cloudy,0
5/20/2020,1305,B,27.16962063,Cloudy,0
5/20/2020,1320,B,26.8102366,Cloudy,0
5/20/2020,1335,B,26.51715828,Cloudy,0
5/20/2020,1350,B,26.3451751,Cloudy,0
5/20/2020,1365,B,26.07077976,Cloudy,0
5/20/2020,1380,B,25.79210823,Cloudy,0
5/20/2020,1395,B,25.69977813,Cloudy,0
5/20/2020,1410,B,25.70448666,Clear,0
5/20/2020,1425,B,25.51383043,Cloudy,0
5/21/2020,0,B,25.3180347,Cloudy,0
5/21/2020,15,B,25.13785745,Cloudy,0
5/21/2020,30,B,24.8961414,Cloudy,0
5/21/2020,45,B,24.81470562,Cloudy,0
5/21/2020,60,B,24.72378327,Cloudy,0
5/21/2020,75,B,24.570636,Clear,0
5/21/2020,90,B,24.43604052,Clear,0
5/21/2020,105,B,24.33321447,Clear,0
5/21/2020,120,B,24.05332269,Clear,0
5/21/2020,135,B,23.89200113,Clear,0
5/21/2020,150,B,23.99884347,Clear,0
5/21/2020,165,B,23.8759531,Cloudy,0
5/21/2020,180,B,23.76612617,Cloudy,0
5/21/2020,195,B,23.70120053,Cloudy,0
5/21/2020,210,B,23.6087731,Cloudy,0
5/21/2020,225,B,23.4284417,Cloudy,0
5/21/2020,240,B,23.419859,Cloudy,0
5/21/2020,255,B,23.54689013,Cloudy,0
5/21/2020,270,B,23.66612457,Cloudy,0
5/21/2020,285,B,23.74389121,Clear,0
5/21/2020,300,B,23.79203773,Cloudy,0
5/21/2020,315,B,23.76612883,Cloudy,0
5/21/2020,330,B,23.6753734,Cloudy,0
5/21/2020,345,B,23.698282,Cloudy,0
5/21/2020,360,B,23.62991652,Cloudy,0.000929051
5/21/2020,375,B,23.74814857,Clear,0.003144293
5/21/2020,390,B,24.05422352,Clear,0.006118604
5/21/2020,405,B,24.3392457,Clear,0.00900472
5/21/2020,420,B,24.7259083,Clear,0.012459643
5/21/2020,435,B,25.13079517,Clear,0.017809664
5/21/2020,450,B,25.6293538,Clear,0.02518506
5/21/2020,465,B,26.11478297,Clear,0.029541883
5/21/2020,480,B,26.42889407,Clear,0.033425029
5/21/2020,495,B,27.0080363,Clear,0.042260033
5/21/2020,510,B,27.568994,Clear,0.047971685
5/21/2020,525,B,27.91441243,Clear,0.0495947
5/21/2020,540,B,28.49767431,Clear,0.053795712
5/21/2020,555,B,28.8905872,Clear,0.057383819
5/21/2020,570,B,29.26914473,Clear,0.062649675
5/21/2020,585,B,29.8601231,Clear,0.04323764
5/21/2020,600,B,30.53005383,Clear,0
5/21/2020,615,B,30.639095,Clear,0
5/21/2020,630,B,30.81421317,Clear,0
5/21/2020,645,B,30.95657037,Clear,0
5/21/2020,660,B,31.18303707,Clear,0
5/21/2020,675,B,31.7292979,Clear,0
5/21/2020,690,B,32.08981007,Clear,0
5/21/2020,705,B,32.47146624,Clear,0
5/21/2020,720,B,32.8736094,Clear,0
5/21/2020,735,B,33.46413631,Clear,0
5/21/2020,750,B,33.8415588,Clear,0
5/21/2020,765,B,34.14877648,Clear,0
5/21/2020,780,B,34.03666283,Clear,0
5/21/2020,795,B,34.20353677,Clear,0
5/21/2020,810,B,34.34044241,Clear,0.072320778
5/21/2020,825,B,34.94132503,Clear,0.078101434
5/21/2020,840,B,34.92845741,Clear,0.076256644
5/21/2020,855,B,35.24938037,Clear,0.074639012
5/21/2020,870,B,35.47774553,Clear,0.073706262
5/21/2020,885,B,35.62312793,Clear,0.06796825
5/21/2020,900,B,35.5592145,Clear,0.066278378
5/21/2020,915,B,35.8084139,Clear,0.060343464
5/21/2020,930,B,35.61407973,Clear,0.044916776
5/21/2020,945,B,35.53067966,Clear,0.04549622
5/21/2020,960,B,35.64163303,Clear,0.044298488
5/21/2020,975,B,35.79475117,Clear,0.037100274
5/21/2020,990,B,35.93014421,Clear,0.036640406
5/21/2020,1005,B,35.85598157,Clear,0.028826481
5/21/2020,1020,B,35.75847879,Clear,0.024595113
5/21/2020,1035,B,35.11375727,Clear,0.01899491
5/21/2020,1050,B,34.84269355,Clear,0.013532944
5/21/2020,1065,B,34.4641154,Clear,0.008789684
5/21/2020,1080,B,33.8088268,Clear,0.005214062
5/21/2020,1095,B,33.11641393,Cloudy,0.002706688
5/21/2020,1110,B,32.4825041,Cloudy,0.000707078
5/21/2020,1125,B,32.05748217,Cloudy,0
5/21/2020,1140,B,31.57672869,Cloudy,0
5/21/2020,1155,B,31.25591933,Cloudy,0
5/21/2020,1170,B,30.97710748,Cloudy,0
5/21/2020,1185,B,30.5502921,Cloudy,0
5/21/2020,1200,B,30.00345967,Cloudy,0
5/21/2020,1215,B,29.51438728,Cloudy,0
5/21/2020,1230,B,29.05098987,Cloudy,0
5/21/2020,1245,B,28.75883103,Cloudy,0
5/21/2020,1260,B,28.3369395,Cloudy,0
5/21/2020,1275,B,28.08536197,Cloudy,0
5/21/2020,1290,B,27.94909676,Cloudy,0
5/21/2020,1305,B,27.63227617,Cloudy,0
5/21/2020,1320,B,27.51400467,Cloudy,0
5/21/2020,1335,B,27.29016838,Cloudy,0
5/21/2020,1350,B,26.98126303,Cloudy,0
5/21/2020,1365,B,26.77157197,Cloudy,0
5/21/2020,1380,B,26.57494197,Cloudy,0
5/21/2020,1395,B,26.40247083,Cloudy,0
5/21/2020,1410,B,26.296492,Clear,0
5/21/2020,1425,B,26.20653593,Cloudy,0
5/22/2020,0,B,25.99485214,Cloudy,0
5/22/2020,15,B,25.83828143,Cloudy,0
5/22/2020,30,B,25.67060337,Cloudy,0
5/22/2020,45,B,25.44677924,Cloudy,0
5/22/2020,60,B,25.22782177,Cloudy,0
5/22/2020,75,B,25.06264037,Clear,0
5/22/2020,90,B,24.878541,Clear,0
5/22/2020,105,B,24.82188207,Clear,0
5/22/2020,120,B,24.76963207,Clear,0
5/22/2020,135,B,24.59553123,Clear,0
5/22/2020,150,B,24.56362903,Clear,0
5/22/2020,165,B,24.40930921,Cloudy,0
5/22/2020,180,B,24.281303,Cloudy,0
5/22/2020,195,B,24.14228024,Cloudy,0
5/22/2020,210,B,24.0494489,Cloudy,0
5/22/2020,225,B,23.96446737,Cloudy,0
5/22/2020,240,B,23.78737,Cloudy,0
5/22/2020,255,B,23.61546127,Cloudy,0
5/22/2020,270,B,23.491023,Cloudy,0
5/22/2020,285,B,23.50164369,Clear,0
5/22/2020,300,B,23.44104643,Cloudy,0
5/22/2020,315,B,23.34478669,Cloudy,0
5/22/2020,330,B,23.21669933,Cloudy,0
5/22/2020,345,B,23.20756123,Clear,0
5/22/2020,360,B,23.22434117,Clear,0.001459013
5/22/2020,375,B,23.41256513,Clear,0.003657936
5/22/2020,390,B,23.7313749,Clear,0.007545708
5/22/2020,405,B,24.2926026,Clear,0.011824046
5/22/2020,420,B,24.8370422,Clear,0.013785934
5/22/2020,435,B,25.16156841,Clear,0.019817599
5/22/2020,450,B,25.86289677,Clear,0.028307156
5/22/2020,465,B,26.55256279,Clear,0.033422255
5/22/2020,480,B,27.16182443,Clear,0.037762726
5/22/2020,495,B,27.541916,Clear,0.042876471
5/22/2020,510,B,27.82692845,Clear,0.049505151
5/22/2020,525,B,28.18195803,Clear,0.055588609
5/22/2020,540,B,28.84968307,Clear,0.060608148
5/22/2020,555,B,29.2417327,Clear,0.065837305
5/22/2020,570,B,29.78351343,Clear,0.068451504
5/22/2020,585,B,30.14520797,Clear,0.072494657
5/22/2020,600,B,30.6321452,Clear,0.07653411
5/22/2020,615,B,31.01010031,Clear,0.078645962
5/22/2020,630,B,31.45041397,Clear,0.080752992
5/22/2020,645,B,31.71230345,Clear,0.084139473
5/22/2020,660,B,31.70868323,Clear,0.084509429
5/22/2020,675,B,32.24233517,Clear,0.083146605
5/22/2020,690,B,32.77925152,Clear,0.086582568
5/22/2020,705,B,33.2004823,Clear,0.085885862
5/22/2020,720,B,33.58039269,Clear,0.085822309
5/22/2020,735,B,34.01334813,Clear,0.085973991
5/22/2020,750,B,33.95082383,Clear,0.088149792
5/22/2020,765,B,34.40181331,Clear,0.079712029
5/22/2020,780,B,34.97611848,Clear,0.085726319
5/22/2020,795,B,34.83037393,Clear,0.082682773
5/22/2020,810,B,34.96468797,Clear,0.081637186
5/22/2020,825,B,35.29367463,Clear,0.081278329
5/22/2020,840,B,35.30013,Clear,0.077081645
5/22/2020,855,B,35.97692967,Clear,0.071722672
5/22/2020,870,B,35.95554638,Clear,0.070150988
5/22/2020,885,B,36.15517973,Clear,0.06838815
5/22/2020,900,B,36.20357983,Clear,0.064378755
5/22/2020,915,B,36.53600855,Clear,0.059466207
5/22/2020,930,B,36.4829009,Clear,0.056724604
5/22/2020,945,B,36.51623772,Clear,0.051992641
5/22/2020,960,B,36.49547927,Clear,0.047005639
5/22/2020,975,B,36.90676476,Clear,0.041532145
5/22/2020,990,B,36.86410623,Clear,0.035928242
5/22/2020,1005,B,36.9060269,Clear,0.030390534
5/22/2020,1020,B,36.88915393,Clear,0.024877667
5/22/2020,1035,B,36.57830537,Clear,0.019061502
5/22/2020,1050,B,36.53098717,Clear,0.013625466
5/22/2020,1065,B,36.0125927,Clear,0.00887986
5/22/2020,1080,B,34.71382586,Cloudy,0.003132897
5/22/2020,1095,B,33.56503613,Cloudy,0.001025702
5/22/2020,1110,B,33.05054238,Cloudy,0.000113761
5/22/2020,1125,B,32.84936957,Cloudy,0
5/22/2020,1140,B,32.577243,Cloudy,0
5/22/2020,1155,B,32.24653452,Cloudy,0
5/22/2020,1170,B,31.64729097,Cloudy,0
5/22/2020,1185,B,30.91984043,Cloudy,0
5/22/2020,1200,B,30.41212428,Cloudy,0
5/22/2020,1215,B,30.16422013,Cloudy,0
5/22/2020,1230,B,29.98364779,Cloudy,0
5/22/2020,1245,B,29.9975493,Cloudy,0
5/22/2020,1260,B,29.6879445,Cloudy,0
5/22/2020,1275,B,29.53093748,Cloudy,0
5/22/2020,1290,B,29.26959127,Cloudy,0
5/22/2020,1305,B,28.94984597,Cloudy,0
5/22/2020,1320,B,28.6407368,Cloudy,0
5/22/2020,1335,B,28.32637237,Cloudy,0
5/22/2020,1350,B,28.08963338,Cloudy,0
5/22/2020,1365,B,27.97398787,Cloudy,0
5/22/2020,1380,B,27.65889545,Cloudy,0
5/22/2020,1395,B,27.41701873,Cloudy,0
5/22/2020,1410,B,27.38874327,Clear,0
5/22/2020,1425,B,27.01419145,Cloudy,0
5/23/2020,0,B,26.72019477,Cloudy,0
5/23/2020,15,B,26.4556884,Cloudy,0
5/23/2020,30,B,26.21162031,Cloudy,0
5/23/2020,45,B,26.10797947,Cloudy,0
5/23/2020,60,B,25.87124648,Cloudy,0
5/23/2020,75,B,25.8141451,Clear,0
5/23/2020,90,B,25.83776057,Clear,0
5/23/2020,105,B,25.81694824,Clear,0
5/23/2020,120,B,25.70077397,Clear,0
5/23/2020,135,B,25.59083633,Clear,0
5/23/2020,150,B,25.44831779,Clear,0
5/23/2020,165,B,25.41500133,Cloudy,0
5/23/2020,180,B,25.2262731,Cloudy,0
5/23/2020,195,B,24.98559567,Cloudy,0
5/23/2020,210,B,24.79134397,Cloudy,0
5/23/2020,225,B,24.6517691,Cloudy,0
5/23/2020,240,B,24.4721009,Cloudy,0
5/23/2020,255,B,24.21784607,Cloudy,0
5/23/2020,270,B,24.31587947,Cloudy,0
5/23/2020,285,B,24.3163708,Clear,0
5/23/2020,300,B,24.0279299,Cloudy,0
5/23/2020,315,B,23.81304703,Cloudy,0
5/23/2020,330,B,23.84403503,Cloudy,0
5/23/2020,345,B,23.70753603,Clear,0
5/23/2020,360,B,23.83660973,Clear,0.001276347
5/23/2020,375,B,23.965293,Clear,0.003446599
5/23/2020,390,B,24.5411042,Clear,0.006433991
5/23/2020,405,B,24.9720804,Clear,0.010249621
5/23/2020,420,B,25.36907528,Clear,0.014762716
5/23/2020,435,B,26.0042399,Clear,0.02003726
5/23/2020,450,B,26.91770024,Clear,0.025932503
5/23/2020,465,B,27.42969957,Clear,0.031880002
5/23/2020,480,B,27.98889053,Clear,0.037915828
5/23/2020,495,B,28.67064903,Clear,0.04379515
5/23/2020,510,B,29.2585235,Clear,0.04934607
5/23/2020,525,B,29.82619924,Clear,0.05469008
5/23/2020,540,B,30.42623807,Clear,0.059259032
5/23/2020,555,B,31.15696107,Clear,0.063713298
5/23/2020,570,B,31.65189852,Clear,0.018950482
5/23/2020,585,B,31.95961093,Clear,0
5/23/2020,600,B,32.56005869,Clear,0
5/23/2020,615,B,32.90432747,Clear,0
5/23/2020,630,B,33.65044887,Clear,0
5/23/2020,645,B,33.52989662,Clear,0
5/23/2020,660,B,33.77635623,Clear,0
5/23/2020,675,B,34.15645859,Clear,0
5/23/2020,690,B,34.1468976,Clear,0
5/23/2020,705,B,34.26460945,Clear,0
5/23/2020,720,B,34.85252283,Clear,0
5/23/2020,735,B,35.17108457,Clear,0
5/23/2020,750,B,35.31690076,Clear,0
5/23/2020,765,B,35.35396523,Clear,0
5/23/2020,780,B,35.96277152,Clear,0
5/23/2020,795,B,36.29276527,Clear,0
5/23/2020,810,B,36.44097607,Clear,0
5/23/2020,825,B,36.7647411,Clear,0
5/23/2020,840,B,37.3424864,Clear,0
5/23/2020,855,B,37.49707645,Clear,0
5/23/2020,870,B,37.63767077,Clear,0
5/23/2020,885,B,37.5318053,Clear,0.033976726
5/23/2020,900,B,37.63801317,Clear,0.06273754
5/23/2020,915,B,37.9939015,Clear,0.058636119
5/23/2020,930,B,37.99130352,Clear,0.054914365
5/23/2020,945,B,37.81119797,Clear,0.050754115
5/23/2020,960,B,37.85368963,Clear,0.044668906
5/23/2020,975,B,37.97944793,Clear,0.03984191
5/23/2020,990,B,38.01695633,Clear,0.034324484
5/23/2020,1005,B,38.27159307,Clear,0.028175359
5/23/2020,1020,B,38.68598266,Clear,0.022957135
5/23/2020,1035,B,38.21357223,Clear,0.017656793
5/23/2020,1050,B,37.2086959,Clear,0.012823587
5/23/2020,1065,B,36.82153547,Clear,0.008608868
5/23/2020,1080,B,36.05550541,Clear,0.005214062
5/23/2020,1095,B,35.32333367,Cloudy,0.002262279
5/23/2020,1110,B,34.5016269,Cloudy,0.000235351
5/23/2020,1125,B,34.22728148,Cloudy,0
5/23/2020,1140,B,33.81844083,Cloudy,0
5/23/2020,1155,B,33.62455463,Cloudy,0
5/23/2020,1170,B,33.44275721,Cloudy,0
5/23/2020,1185,B,33.05794583,Cloudy,0
5/23/2020,1200,B,32.32888055,Cloudy,0
5/23/2020,1215,B,31.58526203,Cloudy,0
5/23/2020,1230,B,30.91104117,Cloudy,0
5/23/2020,1245,B,30.35288538,Cloudy,0
5/23/2020,1260,B,29.79706317,Cloudy,0
5/23/2020,1275,B,29.37549028,Cloudy,0
5/23/2020,1290,B,28.98020023,Cloudy,0
5/23/2020,1305,B,28.5292786,Cloudy,0
5/23/2020,1320,B,28.255185,Cloudy,0
5/23/2020,1335,B,27.94678757,Cloudy,0
5/23/2020,1350,B,27.57815441,Cloudy,0
5/23/2020,1365,B,27.3795706,Cloudy,0
5/23/2020,1380,B,27.4245355,Cloudy,0
5/23/2020,1395,B,27.18705579,Cloudy,0
5/23/2020,1410,B,26.94531137,Clear,0
5/23/2020,1425,B,26.75863147,Cloudy,0
5/24/2020,0,B,26.40293822,Cloudy,0
5/24/2020,15,B,26.13339755,Cloudy,0
5/24/2020,30,B,25.98604637,Cloudy,0
5/24/2020,45,B,25.9820409,Cloudy,0
5/24/2020,60,B,25.89175543,Cloudy,0
5/24/2020,75,B,25.79519459,Clear,0
5/24/2020,90,B,25.6424488,Clear,0
5/24/2020,105,B,25.72024117,Clear,0
5/24/2020,120,B,25.84142466,Clear,0
5/24/2020,135,B,25.82490973,Clear,0
5/24/2020,150,B,25.82013252,Clear,0
5/24/2020,165,B,25.82078957,Cloudy,0
5/24/2020,180,B,25.81853614,Cloudy,0
5/24/2020,195,B,25.8033478,Cloudy,0
5/24/2020,210,B,25.6260894,Cloudy,0
5/24/2020,225,B,25.46041352,Cloudy,0
5/24/2020,240,B,25.29573157,Cloudy,0
5/24/2020,255,B,25.3053819,Cloudy,0
5/24/2020,270,B,25.31701547,Cloudy,0
5/24/2020,285,B,25.217163,Clear,0
5/24/2020,300,B,25.22778407,Cloudy,0
5/24/2020,315,B,25.20199277,Cloudy,0
5/24/2020,330,B,25.03676107,Cloudy,0
5/24/2020,345,B,24.86051013,Clear,0
5/24/2020,360,B,25.047056,Clear,0.000966674
5/24/2020,375,B,25.28124059,Clear,0.003192255
5/24/2020,390,B,25.47712887,Clear,0.006482548
5/24/2020,405,B,25.85121734,Clear,0.010164069
5/24/2020,420,B,26.30829163,Clear,0.013787784
5/24/2020,435,B,26.7272549,Clear,0.017880749
5/24/2020,450,B,27.2751405,Clear,0.023483397
5/24/2020,465,B,27.69124753,Clear,0.029529397
5/24/2020,480,B,28.09962307,Clear,0.035846852
5/24/2020,495,B,28.69885457,Clear,0.041622784
5/24/2020,510,B,29.10136686,Clear,0.046657021
5/24/2020,525,B,29.76086727,Clear,0.051108447
5/24/2020,540,B,30.22387486,Clear,0.056353955
5/24/2020,555,B,30.7511668,Clear,0.06087805
5/24/2020,570,B,31.119519,Clear,0.06448743
5/24/2020,585,B,31.45329755,Clear,0.068746346
5/24/2020,600,B,32.01692423,Clear,0.072034987
5/24/2020,615,B,32.35006386,Clear,0.07434351
5/24/2020,630,B,32.85800903,Clear,0.076656658
5/24/2020,645,B,33.19951487,Clear,0.080042215
5/24/2020,660,B,33.41826031,Clear,0.082530166
5/24/2020,675,B,33.4183849,Clear,0.082400682
5/24/2020,690,B,33.9582151,Clear,0.081184783
5/24/2020,705,B,34.24283733,Clear,0.082603232
5/24/2020,720,B,34.49443767,Clear,0.082642078
5/24/2020,735,B,34.92356531,Clear,0.081870258
5/24/2020,750,B,35.02100123,Clear,0.082761851
5/24/2020,765,B,35.59846348,Clear,0.083881892
5/24/2020,780,B,35.69947007,Clear,0.079488668
5/24/2020,795,B,35.65648383,Clear,0.077744196
5/24/2020,810,B,36.15078824,Clear,0.07668533
5/24/2020,825,B,36.4210002,Clear,0.077206042
5/24/2020,840,B,36.75481345,Clear,0.074736126
5/24/2020,855,B,37.07135227,Clear,0.072403556
5/24/2020,870,B,37.2610419,Clear,0.068889043
5/24/2020,885,B,37.33837655,Clear,0.065724006
5/24/2020,900,B,37.3177489,Clear,0.06181265
5/24/2020,915,B,37.85587883,Clear,0.05758637
5/24/2020,930,B,37.62966927,Clear,0.053302283
5/24/2020,945,B,37.87520047,Clear,0.048614648
5/24/2020,960,B,37.89913621,Clear,0.044088076
5/24/2020,975,B,38.77518217,Clear,0.038671925
5/24/2020,990,B,38.987169,Clear,0.033664113
5/24/2020,1005,B,38.97873133,Clear,0.027798467
5/24/2020,1020,B,38.56486117,Clear,0.022631376
5/24/2020,1035,B,38.47051876,Clear,0.017352769
5/24/2020,1050,B,39.18163777,Clear,0.012529935
5/24/2020,1065,B,37.96452297,Clear,0.008475684
5/24/2020,1080,B,37.2827514,Clear,0.005113249
5/24/2020,1095,B,35.63895373,Cloudy,0.002792504
5/24/2020,1110,B,34.93608876,Cloudy,0.001053449
5/24/2020,1125,B,34.5740123,Cloudy,0
5/24/2020,1140,B,34.27799579,Cloudy,0
5/24/2020,1155,B,33.65466803,Cloudy,0
5/24/2020,1170,B,32.58645563,Cloudy,0
5/24/2020,1185,B,32.13447072,Cloudy,0
5/24/2020,1200,B,31.5436025,Cloudy,0
5/24/2020,1215,B,31.09390031,Cloudy,0
5/24/2020,1230,B,30.6486756,Cloudy,0
5/24/2020,1245,B,30.32377653,Cloudy,0
5/24/2020,1260,B,29.87006238,Cloudy,0
5/24/2020,1275,B,29.49351593,Cloudy,0
5/24/2020,1290,B,29.12935277,Cloudy,0
5/24/2020,1305,B,28.81339762,Cloudy,0
5/24/2020,1320,B,28.48026443,Cloudy,0
5/24/2020,1335,B,28.15289307,Cloudy,0
5/24/2020,1350,B,27.8130096,Cloudy,0
5/24/2020,1365,B,27.5779439,Cloudy,0
5/24/2020,1380,B,27.27079507,Cloudy,0
5/24/2020,1395,B,27.09300517,Cloudy,0
5/24/2020,1410,B,26.94672872,Clear,0
5/24/2020,1425,B,26.78177183,Cloudy,0
5/25/2020,0,B,26.59894827,Cloudy,0
5/25/2020,15,B,26.49655352,Cloudy,0
5/25/2020,30,B,26.37586873,Cloudy,0
5/25/2020,45,B,26.23341487,Cloudy,0
5/25/2020,60,B,26.08462214,Cloudy,0
5/25/2020,75,B,25.9386293,Clear,0
5/25/2020,90,B,25.74798262,Clear,0
5/25/2020,105,B,25.6685404,Clear,0
5/25/2020,120,B,25.6219767,Clear,0
5/25/2020,135,B,25.49624093,Clear,0
5/25/2020,150,B,25.4765594,Clear,0
5/25/2020,165,B,25.58928317,Cloudy,0
5/25/2020,180,B,25.49149914,Cloudy,0
5/25/2020,195,B,25.4847106,Cloudy,0
5/25/2020,210,B,25.51680759,Cloudy,0
5/25/2020,225,B,25.50256333,Cloudy,0
5/25/2020,240,B,25.38500763,Cloudy,0
5/25/2020,255,B,25.25344955,Cloudy,0
5/25/2020,270,B,25.22475063,Cloudy,0
5/25/2020,285,B,25.20791424,Clear,0
5/25/2020,300,B,25.1196219,Cloudy,0
5/25/2020,315,B,25.25614423,Cloudy,0
5/25/2020,330,B,25.23564297,Cloudy,0
5/25/2020,345,B,25.09642653,Clear,0
5/25/2020,360,B,25.07477113,Clear,0.001204998
5/25/2020,375,B,25.33059148,Clear,0.003787421
5/25/2020,390,B,25.7025726,Clear,0.008358223
5/25/2020,405,B,26.17526552,Clear,0.011054274
5/25/2020,420,B,26.65747577,Clear,0.01415959
5/25/2020,435,B,27.24854133,Clear,0.018651776
5/25/2020,450,B,27.64548666,Clear,0.023636697
5/25/2020,465,B,28.04843343,Clear,0.02937494
5/25/2020,480,B,28.19911976,Clear,0.0339869
5/25/2020,495,B,28.42741917,Clear,0.039394264
5/25/2020,510,B,28.85279133,Clear,0.044215711
5/25/2020,525,B,29.55345921,Clear,0.048194484
5/25/2020,540,B,29.6285908,Clear,0.05477147
5/25/2020,555,B,30.05585455,Clear,0.05887844
5/25/2020,570,B,30.4677287,Clear,0.064516564
5/25/2020,585,B,30.640335,Clear,0.066809364
5/25/2020,600,B,31.24525617,Clear,0.059449724
5/25/2020,615,B,31.5482981,Clear,0.06934541
5/25/2020,630,B,31.97789259,Clear,0.076322773
5/25/2020,645,B,32.2193849,Clear,0.077901096
5/25/2020,660,B,32.4698995,Clear,0.076544746
5/25/2020,675,B,33.09682786,Clear,0
5/25/2020,690,B,33.3583883,Clear,0
5/25/2020,705,B,33.84070462,Clear,0
5/25/2020,720,B,33.85287567,Clear,0
5/25/2020,735,B,34.03098176,Clear,0
5/25/2020,750,B,34.60776683,Clear,0
